[04Mar2025 01:51:37.196] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[04Mar2025 01:51:37.201] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 21.0.5 by Microsoft; OS Linux arch amd64 version 6.5.0-1025-azure
[04Mar2025 01:51:38.311] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[04Mar2025 01:51:38.371] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/fefefwef/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[04Mar2025 01:51:38.406] [main/INFO] [Mods Optimizer/]: [Mods Optimizer] ♻ Init ...
[04Mar2025 01:51:38.407] [main/INFO] [Mods Optimizer/]: Game Directory: /workspaces/fefefwef
[04Mar2025 01:51:38.407] [main/INFO] [Mods Optimizer/]: Mods Directory: /workspaces/fefefwef/mods
[04Mar2025 01:51:38.408] [main/INFO] [Mods Optimizer/]: Game Environment: SERVER
[04Mar2025 01:51:38.409] [main/INFO] [Mods Optimizer/]: Loading Mods Database Config File from /workspaces/fefefwef/config/mods_optimizer/config.toml
[04Mar2025 01:51:38.443] [main/INFO] [Mods Optimizer/]: ♻ init with game dir /workspaces/fefefwef and mods dir /workspaces/fefefwef/mods for target SERVER in 34 ms.
[04Mar2025 01:51:38.443] [main/INFO] [Mods Optimizer/]: ♻ Parsing Mods data ...
[04Mar2025 01:51:38.445] [main/INFO] [Mods Optimizer/]: [Mod Data] parsing ~140 mods in /workspaces/fefefwef/mods with file extension .jar ...
[04Mar2025 01:51:38.494] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.integrated_cataclysm[1] section of the mods.toml file /workspaces/fefefwef/mods/integrated_cataclysm_forge-1.0.4+1.20.1.jar!
[04Mar2025 01:51:38.502] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for lootr from UNKNOWN to DEFAULT
[04Mar2025 01:51:38.507] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for adaptive_performance_tweaks_gamerules from DEFAULT to SERVER
[04Mar2025 01:51:38.513] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.idas[1] section of the mods.toml file /workspaces/fefefwef/mods/idas_forge-1.10.3+1.20.1.jar!
[04Mar2025 01:51:38.515] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.integrated_api[1] section of the mods.toml file /workspaces/fefefwef/mods/integrated_api-1.5.2+1.20.1-forge.jar!
[04Mar2025 01:51:38.518] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.journeymap[0] section of the mods.toml file /workspaces/fefefwef/mods/journeymap-1.20.1-5.10.3-forge.jar!
[04Mar2025 01:51:38.519] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-10-06-18:58:23:
[04Mar2025 01:51:38.523] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/fefefwef/mods/FSang18's Heropack v10.1.1.jar, which is expected in some cases.
[04Mar2025 01:51:38.529] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betterendisland[1] section of the mods.toml file /workspaces/fefefwef/mods/YungsBetterEndIsland-1.20-Forge-2.0.6.jar!
[04Mar2025 01:51:38.534] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for smoothchunk from DEFAULT to SERVER
[04Mar2025 01:51:38.550] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for adaptive_performance_tweaks_player from DEFAULT to SERVER
[04Mar2025 01:51:38.552] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betteroceanmonuments[1] section of the mods.toml file /workspaces/fefefwef/mods/YungsBetterOceanMonuments-1.20-Forge-3.0.4.jar!
[04Mar2025 01:51:38.561] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.integrated_villages[2] section of the mods.toml file /workspaces/fefefwef/mods/integrated_villages-1.2.0+1.20.1-forge.jar!
[04Mar2025 01:51:38.564] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betterdeserttemples[1] section of the mods.toml file /workspaces/fefefwef/mods/YungsBetterDesertTemples-1.20-Forge-3.0.3.jar!
[04Mar2025 01:51:38.575] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.integrated_stronghold[2] section of the mods.toml file /workspaces/fefefwef/mods/integrated_stronghold-1.1.2+1.20.1-forge.jar!
[04Mar2025 01:51:38.577] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.yungsapi[1] section of the mods.toml file /workspaces/fefefwef/mods/YungsApi-1.20-Forge-4.0.6.jar!
[04Mar2025 01:51:38.580] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betterjungletemples[1] section of the mods.toml file /workspaces/fefefwef/mods/YungsBetterJungleTemples-1.20-Forge-2.0.5.jar!
[04Mar2025 01:51:38.590] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.patchouli[0] section of the mods.toml file /workspaces/fefefwef/mods/Patchouli-1.20.1-84.1-FORGE.jar!
[04Mar2025 01:51:38.594] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for adaptive_performance_tweaks_core from DEFAULT to SERVER
[04Mar2025 01:51:38.599] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/fefefwef/mods/Echoes-of-Power-2.2.2.jar, which is expected in some cases.
[04Mar2025 01:51:38.604] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/fefefwef/mods/Heroes_Beta_Forge_Fabric_V.1.1.83.jar, which is expected in some cases.
[04Mar2025 01:51:38.608] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/fefefwef/mods/Project-Singular3.0.0.jar, which is expected in some cases.
[04Mar2025 01:51:38.611] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/fefefwef/mods/knights_of_britannia-0.7.2.jar, which is expected in some cases.
[04Mar2025 01:51:38.615] [main/ERROR] [Mods Optimizer/]: Error reading TOML file META-INF/mods.toml from java.util.jar.JarFile@31ddd4a4: java.lang.IllegalStateException: Invalid key on line 61: mixin.block.moving_block_shapes
[04Mar2025 01:51:38.616] [main/WARN] [Mods Optimizer/]: ⚠ Found no META-INF/mods.toml file for /workspaces/fefefwef/mods/supplementaries-1.20-3.1.18.jar!
[04Mar2025 01:51:38.616] [main/ERROR] [Mods Optimizer/]: ⚠ Found no valid modId for /workspaces/fefefwef/mods/supplementaries-1.20-3.1.18.jar!
[04Mar2025 01:51:38.629] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betterfortresses[1] section of the mods.toml file /workspaces/fefefwef/mods/YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar!
[04Mar2025 01:51:38.630] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/fefefwef/mods/HopoBetterMineshaft-[1.20.2-1.20.4]-1.2.2b.jar, which is expected in some cases.
[04Mar2025 01:51:38.634] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for adaptive_performance_tweaks_spawn from DEFAULT to SERVER
[04Mar2025 01:51:38.638] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 6 data pack mods in 140 mods.
[04Mar2025 01:51:38.638] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 8 server mods in 140 mods.
[04Mar2025 01:51:38.639] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 126 default mods in 140 mods.
[04Mar2025 01:51:38.640] [main/INFO] [Mods Optimizer/]: -------------------------------------------------------------------------------------------------------------------
[04Mar2025 01:51:38.640] [main/INFO] [Mods Optimizer/]: | ID                                 | VERSION                | TYPE     | ENVIRONMENT       | TIMESTAMP           |
[04Mar2025 01:51:58.914] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/pocket_eject.js in 0.001 s
[04Mar2025 01:51:58.915] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/overload_condition.js in 0.001 s
[04Mar2025 01:51:58.916] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/ocular_tags.js in 0.001 s
[04Mar2025 01:51:58.917] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/ocular_emulate.js in 0.001 s
[04Mar2025 01:51:58.918] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/motion_abil_score.js in 0.001 s
[04Mar2025 01:51:58.918] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/motion_abil.js in 0.0 s
[04Mar2025 01:51:58.922] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/main_hand_condition.js in 0.001 s
[04Mar2025 01:51:58.933] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/intuitive_replication.js in 0.008 s
[04Mar2025 01:51:58.934] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/intuitive_copy.js in 0.001 s
[04Mar2025 01:51:58.936] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/infinity.js in 0.001 s
[04Mar2025 01:51:58.936] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/in_pocket_condition.js in 0.0 s
[04Mar2025 01:51:58.937] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/in__domain_pocket_condition.js in 0.0 s
[04Mar2025 01:51:58.938] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/has_abilities_condition.js in 0.0 s
[04Mar2025 01:51:58.941] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/geo_armor_stats.js in 0.003 s
[04Mar2025 01:51:58.941] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/geo_armor_reset.js in 0.0 s
[04Mar2025 01:51:58.943] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/geo_armor_ability.js in 0.001 s
[04Mar2025 01:51:58.945] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/genetic_test.js in 0.001 s
[04Mar2025 01:51:58.946] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/genetic_stability_debuffs.js in 0.001 s
[04Mar2025 01:51:58.947] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/genetic_booster.js in 0.001 s
[04Mar2025 01:51:58.950] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/empathic_cost.js in 0.003 s
[04Mar2025 01:51:58.958] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/empathic_call.js in 0.0 s
[04Mar2025 01:51:58.964] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/death_stam_remove.js in 0.001 s
[04Mar2025 01:51:58.966] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/cycle_replication.js in 0.002 s
[04Mar2025 01:51:58.968] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/cycle_ocular.js in 0.001 s
[04Mar2025 01:51:58.970] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/cycle_intuitive_origin.js in 0.001 s
[04Mar2025 01:51:58.975] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/cycle_intuitive.js in 0.002 s
[04Mar2025 01:51:58.976] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/cycle_genetic_power.js in 0.001 s
[04Mar2025 01:51:58.982] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/cycle_ability_empathic.js in 0.002 s
[04Mar2025 01:51:58.991] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/cycle_ability.js in 0.002 s
[04Mar2025 01:51:58.993] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/cryokinetic_armoury.js in 0.002 s
[04Mar2025 01:51:58.994] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/catalyst_transfer.js in 0.001 s
[04Mar2025 01:51:58.994] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/burning.js in 0.0 s
[04Mar2025 01:51:58.998] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/brain_scan.js in 0.003 s
[04Mar2025 01:51:59.003] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/brain_create.js in 0.005 s
[04Mar2025 01:51:59.005] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/base_power_max_con.js in 0.001 s
[04Mar2025 01:51:59.009] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/base_power.js in 0.004 s
[04Mar2025 01:51:59.013] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/aoe_damage_proj.js in 0.002 s
[04Mar2025 01:51:59.017] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/aoe_damage.js in 0.001 s
[04Mar2025 01:51:59.019] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/ability_weight.js in 0.001 s
[04Mar2025 01:51:59.026] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/ability_transfer.js in 0.006 s
[04Mar2025 01:51:59.035] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/ability_replication.js in 0.002 s
[04Mar2025 01:51:59.036] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/ability_removable.js in 0.001 s
[04Mar2025 01:51:59.039] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/ability_registry.js in 0.002 s
[04Mar2025 01:51:59.052] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/ability_randomizer.js in 0.013 s
[04Mar2025 01:51:59.054] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/ability_index.js in 0.001 s
[04Mar2025 01:51:59.062] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/ability_empathic.js in 0.006 s
[04Mar2025 01:51:59.072] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_heroes:kubejs_scripts/ability_absorption.js in 0.006 s
[04Mar2025 01:51:59.073] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/wither_touch.js in 0.001 s
[04Mar2025 01:51:59.074] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/weather_ult.js in 0.001 s
[04Mar2025 01:51:59.080] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/water_ult.js in 0.006 s
[04Mar2025 01:51:59.081] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/wall_climb_move_condition.js in 0.001 s
[04Mar2025 01:51:59.081] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/wall_climb_condition.js in 0.0 s
[04Mar2025 01:51:59.083] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/wall_climb.js in 0.002 s
[04Mar2025 01:51:59.085] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/telekinesis.js in 0.001 s
[04Mar2025 01:51:59.093] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/speed_increase.js in 0.001 s
[04Mar2025 01:51:59.094] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/sink.js in 0.001 s
[04Mar2025 01:51:59.096] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/reality_warp.js in 0.002 s
[04Mar2025 01:51:59.104] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/pocket_travel.js in 0.008 s
[04Mar2025 01:51:59.107] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/motion.js in 0.001 s
[04Mar2025 01:51:59.109] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/ice_block.js in 0.002 s
[04Mar2025 01:51:59.118] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/heal.js in 0.001 s
[04Mar2025 01:51:59.118] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/freeze_immune.js in 0.0 s
[04Mar2025 01:51:59.119] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/freeze.js in 0.0 s
[04Mar2025 01:51:59.120] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/energy_regen4.js in 0.001 s
[04Mar2025 01:51:59.121] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/energy_regen3.js in 0.001 s
[04Mar2025 01:51:59.121] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/energy_regen2.js in 0.0 s
[04Mar2025 01:51:59.123] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/energy_regen.js in 0.0 s
[04Mar2025 01:51:59.123] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/diamond_ult.js in 0.0 s
[04Mar2025 01:51:59.124] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/dash.js in 0.0 s
[04Mar2025 01:51:59.125] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/big_diamond_ult.js in 0.001 s
[04Mar2025 01:51:59.126] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/aoe_damage_once.js in 0.001 s
[04Mar2025 01:51:59.128] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/aoe_damage.js in 0.001 s
[04Mar2025 01:51:59.130] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/ability_randomizer.js in 0.001 s
[04Mar2025 01:51:59.131] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_sgoc:kubejs_scripts/ability_list.js in 0.001 s
[04Mar2025 01:51:59.132] [modloading-worker-0/INFO] [KubeJS Startup/]: addonpack_knights_of_britannia:kubejs_scripts/projectile_with_offset.js#3: Loaded Java class 'net.minecraft.world.phys.Vec3'
[04Mar2025 01:51:59.133] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/projectile_with_offset.js in 0.002 s
[04Mar2025 01:51:59.133] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/generic/stat_scan_start.js in 0.0 s
[04Mar2025 01:51:59.134] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/generic/stat_scan.js in 0.0 s
[04Mar2025 01:51:59.135] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/generic/stamina_regen_stop.js in 0.001 s
[04Mar2025 01:51:59.136] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/generic/mana_regen_stop.js in 0.001 s
[04Mar2025 01:51:59.137] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/shinobi_substitute.js in 0.001 s
[04Mar2025 01:51:59.138] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/sharingan_jikan_kill.js in 0.001 s
[04Mar2025 01:51:59.138] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/super_leap.js in 0.0 s
[04Mar2025 01:51:59.140] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/sharingan_jikan_stop.js in 0.001 s
[04Mar2025 01:51:59.141] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/conjurer_joke.js in 0.001 s
[04Mar2025 01:51:59.142] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/byakugan_trigrams_32.js in 0.0 s
[04Mar2025 01:51:59.143] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/byakugan_trigrams_8.js in 0.001 s
[04Mar2025 01:51:59.146] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/rinnegan_rekka.js in 0.002 s
[04Mar2025 01:51:59.152] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/lostvayne_clone.js in 0.004 s
[04Mar2025 01:51:59.158] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/projectile_script.js in 0.001 s
[04Mar2025 01:51:59.169] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/aoe_damage.js in 0.001 s
[04Mar2025 01:51:59.170] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/leap.js in 0.001 s
[04Mar2025 01:51:59.181] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/sharingan_jikan_set.js in 0.001 s
[04Mar2025 01:51:59.182] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/byakugan_trigrams_64.js in 0.001 s
[04Mar2025 01:51:59.182] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/dynamic_leap.js in 0.0 s
[04Mar2025 01:51:59.186] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/shinobi_leap.js in 0.0 s
[04Mar2025 01:51:59.187] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/byakugan_trigrams_4.js in 0.0 s
[04Mar2025 01:51:59.188] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/geass_obedience_ready.js in 0.001 s
[04Mar2025 01:51:59.192] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/race/goddess/randomize_goddess_eyes.js in 0.0 s
[04Mar2025 01:51:59.193] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/sharingan_genjutsu_illusion.js in 0.0 s
[04Mar2025 01:51:59.194] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/tsukuyomi_start.js in 0.001 s
[04Mar2025 01:51:59.195] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/still_clone.js in 0.0 s
[04Mar2025 01:51:59.201] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/sharingan_stare_start.js in 0.001 s
[04Mar2025 01:51:59.202] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/byakugan_trigrams_2.js in 0.0 s
[04Mar2025 01:51:59.203] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/byakugan_trigrams_16.js in 0.001 s
[04Mar2025 01:51:59.204] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/tsukuyomi_stare.js in 0.001 s
[04Mar2025 01:51:59.205] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/byakugan_position_set.js in 0.0 s
[04Mar2025 01:51:59.210] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/geass_obedience_start.js in 0.001 s
[04Mar2025 01:51:59.210] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/sharingan_jikan.js in 0.0 s
[04Mar2025 01:51:59.211] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/commit_superpower/convert_shinobi.js in 0.001 s
[04Mar2025 01:51:59.212] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/commit_superpower/commit_goddess.js in 0.0 s
[04Mar2025 01:51:59.212] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/commit_superpower/commit_nephilim.js in 0.0 s
[04Mar2025 01:51:59.218] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/commit_superpower/commit_giant.js in 0.0 s
[04Mar2025 01:51:59.219] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/commit_superpower/commit_demon.js in 0.001 s
[04Mar2025 01:51:59.220] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script addonpack_knights_of_britannia:kubejs_scripts/commit_superpower/commit_random.js in 0.001 s
